City,Region,Country,Latitude,Longitude
Sheldon Springs,VT,us,44.9061111,-72.9780556
Sheldonville,MA,us,42.0347222,-71.3875000
Shell Beach,MA,us,41.6413889,-70.8061111
Shelter Harbor,RI,us,41.3416667,-71.7305556
Shelton,CT,us,41.3163889,-73.0936111
Shepardville,MA,us,42.0230556,-71.3088889
Shepherds Hill,ME,us,43.0983333,-70.7394444
Sherborn,MA,us,42.2388889,-71.3702778
Sherburne Center,VT,us,43.6591667,-72.7744444
Sheridan,ME,us,46.6572222,-68.4055556
Sherman,CT,us,41.5791667,-73.4961111
Sherman,ME,us,45.8711111,-68.4183333
Sherman Corner,CT,us,41.7700000,-72.1366667
Sherman Corner,MA,us,42.1841667,-70.7786111
Sherman Mills,ME,us,45.8730556,-68.3852778
Sherman Station,ME,us,45.8991667,-68.4300000
Shermans Corner,ME,us,44.4580556,-69.0069444
Shermans Mill,ME,us,44.2794444,-69.2352778
Sherwood Forest,MA,us,41.7069444,-70.9277778
Sherwood Forest,VT,us,43.2283333,-72.8411111
Sherwood Manor,CT,us,42.0133333,-72.5647222
Shewville,CT,us,41.4883333,-71.9950000
Shiloh,ME,us,43.9761111,-70.0469444
Shimmo,MA,us,41.2861111,-70.0750000
Shin Pond,ME,us,46.1052778,-68.5572222
Shingle Mill Corner,NH,us,43.3536111,-71.9152778
Shipman Hill,VT,us,44.5269444,-73.2069444
Shippan Point,CT,us,41.0277778,-73.5241667
Shippee Corner,RI,us,41.6430556,-71.5222222
Shirkshire,MA,us,42.5513889,-72.7269444
Shirley,MA,us,42.5436111,-71.6500000
Shirley Center,MA,us,42.5722222,-71.6513889
Shirley Mills,ME,us,45.3655556,-69.6186111
Shooters Island,MA,us,41.6236111,-69.9777778
Shore Acres,MA,us,41.5569444,-70.9402778
Shore Acres,RI,us,41.5825000,-71.4366667
Shoreham,VT,us,43.8936111,-73.3163889
Shorehaven,CT,us,41.0916667,-73.3888889
Shorey,ME,us,46.2269444,-68.1500000
Short Beach,CT,us,41.2613889,-72.8408333
Short Falls,NH,us,43.1983333,-71.3700000
Shrewsbury,MA,us,42.2958333,-71.7133333
Shrewsbury,VT,us,43.5088889,-72.8672222
Shrewsbury Street,MA,us,42.2680556,-71.7875000
Shutesbury,MA,us,42.4563889,-72.4102778
Shutleff Corner,MA,us,41.9111111,-70.7691667
Shy Corner,ME,us,44.4627778,-70.1794444
Siasconset,MA,us,41.2625000,-69.9666667
Siberia,ME,us,45.8758333,-68.4638889
Sibley Corner,ME,us,44.5055556,-69.3550000
Sibleys Corner,MA,us,42.2516667,-71.9772222
Sidney,ME,us,44.4130556,-69.7294444
Silver Beach,CT,us,41.2016667,-73.0647222
Silver Beach,MA,us,41.6402778,-70.6375000
Silver Falls,CT,us,41.4125000,-72.2205556
Silver Hill,MA,us,42.3958333,-71.3027778
Silver Hook,RI,us,41.7613889,-71.4183333
Silver Lake,MA,us,42.0041667,-70.7936111
Silver Lake,NH,us,43.8880556,-71.1758333
Silver Ridge,ME,us,45.8063889,-68.3252778
Silver Shell Beach,MA,us,41.6083333,-70.8652778
Silver Spring,RI,us,41.7891667,-71.3680556
Silvermine,CT,us,41.1513889,-73.4455556
Silvermine Acres,CT,us,41.8313889,-72.9091667
Silvers Mills,ME,us,45.0850000,-69.2450000
Simmons Corner,RI,us,41.8150000,-71.7344444
Simmonsville,RI,us,41.8011111,-71.5019444
Simms Hill,VT,us,44.8602778,-71.5886111
Simonsville,VT,us,43.2577778,-72.7163889
Simonton Corners,ME,us,44.1958333,-69.1038889
Simpsons Corner,ME,us,44.4175000,-69.0430556
Simpsonville,VT,us,43.0725000,-72.6502778
Simsbury,CT,us,41.8758333,-72.8016667
Sinclair,ME,us,47.1666667,-68.2700000
Sippewisset,MA,us,41.5652778,-70.6469444
Sissons Corner,MA,us,41.6194444,-71.0527778
Six Corners,RI,us,41.8202778,-71.3686111
Six Mile Falls,ME,us,44.8591667,-68.8286111
Sixteen Acres,MA,us,42.1166667,-72.5013889
Skeels Corner,VT,us,44.8988889,-73.0669444
Skerry,ME,us,46.6975000,-68.4847222
Skillings Corner,ME,us,44.1988889,-70.2738889
Skinner,ME,us,45.5280556,-70.5958333
Skinnerville,CT,us,41.5563889,-72.5091667
Skowhegan,ME,us,44.7650000,-69.7197222
Sky Farm,MA,us,42.6400000,-72.4202778
Skyland,MA,us,42.0713889,-73.0475000
Slab City,ME,us,44.2111111,-70.8691667
Slab City,NH,us,43.0986111,-71.7616667
Slades Corner,MA,us,41.5694444,-71.0330556
Slades Ferry,MA,us,41.7208333,-71.1583333
Slatersville,RI,us,42.0002778,-71.5802778
Slocum,RI,us,41.5305556,-71.5166667
Slocums Corner,MA,us,41.5444444,-71.0097222
Small Point,ME,us,43.7380556,-69.8408333
Small Point Beach,ME,us,43.7208333,-69.8372222
Smalltown,MA,us,41.5958333,-70.5380556
Smarts Corner,ME,us,44.6761111,-69.2944444
Smith Colony,NH,us,42.9483333,-70.7952778
Smith Corner,CT,us,41.5913889,-72.1294444
Smith Corner,NH,us,42.8933333,-70.9891667
Smith Corner,VT,us,44.4666667,-72.2716667
Smith Crossing,ME,us,44.5394444,-70.5238889
Smith Highlands,MA,us,42.1944444,-72.5888889
Smith Landing,ME,us,44.8016667,-67.6008333
Smith Mills,MA,us,41.6388889,-70.9916667
Smithfield,ME,us,44.6302778,-69.8300000
Smithfield,RI,us,41.9219444,-71.5500000
Smiths Corner,NH,us,43.3516667,-71.7908333
Smiths Ferry,MA,us,42.2583333,-72.6147222
Smithton,ME,us,44.4775000,-69.3352778
Smithtown,NH,us,42.8763889,-70.8705556
Smithville,ME,us,44.5369444,-67.9577778
Smithville,MA,us,42.3944444,-72.0541667
Smithville,NH,us,42.7375000,-71.8716667
Smithville,VT,us,43.3880556,-72.6683333
Smooth Hummocks,MA,us,41.2497222,-70.1416667
Smyrna Center,ME,us,46.1600000,-68.1019444
Smyrna Mills,ME,us,46.1294444,-68.1647222
Snell Corner,MA,us,41.5861111,-71.0819444
Snow Corner,ME,us,44.8247222,-68.8913889
Snow Settlement,ME,us,46.4122222,-67.8116667
Snowville,NH,us,43.9125000,-71.0583333
Snug Harbor,CT,us,41.4427778,-73.4513889
Snug Harbor,RI,us,41.3888889,-71.5205556
Snumshire,NH,us,43.2483333,-72.4158333
Snyders Hill,NH,us,43.2877778,-71.7122222
Social,RI,us,42.0038889,-71.5088889
Sockanosset,RI,us,41.7527778,-71.4647222
Sodom,CT,us,42.0358333,-73.2980556
Sodom,ME,us,43.8230556,-70.1608333
Sodom,VT,us,42.9361111,-73.2661111
Soldier Pond,ME,us,47.1561111,-68.5763889
Solon,ME,us,44.9494444,-69.8588889
Somers,CT,us,41.9852778,-72.4466667
Somers Corner,ME,us,46.8766667,-67.9166667
Somerset,MA,us,41.7694444,-71.1291667
Somerset,VT,us,42.9502778,-72.9869444
Somerset Junction,ME,us,45.6072222,-69.7980556
Somersville,CT,us,41.9827778,-72.4883333
Somersworth,NH,us,43.2616667,-70.8658333
Somerville,ME,us,44.3091667,-69.4894444
Somerville,MA,us,42.3875000,-71.1000000
Somesville,ME,us,44.3622222,-68.3347222
Songo Lock,ME,us,43.9325000,-70.5705556
Sorrento,ME,us,44.4733333,-68.1777778
Soule Mill,ME,us,44.9433333,-70.2272222
Sound View,CT,us,41.2888889,-72.2880556
South Acton,ME,us,43.5050000,-70.9036111
South Acton,MA,us,42.4583333,-71.4541667
South Acworth,NH,us,43.1908333,-72.2858333
South Addison,ME,us,44.5133333,-67.7172222
South Albany,VT,us,44.6913889,-72.3125000
South Albion,ME,us,44.5027778,-69.4861111
South Alburg,VT,us,44.8875000,-73.2788889
South Alexandria,NH,us,43.5575000,-71.7952778
South Amherst,MA,us,42.3402778,-72.5055556
South Amity,ME,us,45.8877778,-67.8494444
South Andover,ME,us,44.5938889,-70.7372222
South Arm,ME,us,44.7552778,-70.8461111
South Ashburnham,MA,us,42.6102778,-71.9394444
South Ashfield,MA,us,42.5105556,-72.7769444
South Athol,MA,us,42.5313889,-72.2625000
South Attleboro,MA,us,41.9083333,-71.3625000
South Bancroft,ME,us,45.7208333,-67.9858333
South Barnstead,NH,us,43.3150000,-71.2288889
South Barre,MA,us,42.3852778,-72.0958333
South Barre,VT,us,44.1769444,-72.5061111
South Barrington,NH,us,43.1822222,-71.0347222
South Bellingham,MA,us,42.0416667,-71.4766667
South Berlin,MA,us,42.3597222,-71.6291667
South Berwick,ME,us,43.2344444,-70.8100000
South Billerica,MA,us,42.5277778,-71.2805556
South Blue Hill,ME,us,44.3538889,-68.5491667
South Bolton,MA,us,42.3966667,-71.6055556
South Boston,MA,us,42.3333333,-71.0500000
South Bow,NH,us,43.0900000,-71.5188889
South Braintree,MA,us,42.2000000,-71.0000000
South Brewer,ME,us,44.7702778,-68.7805556
South Brewster,MA,us,41.7472222,-70.0602778
South Bridgewater,MA,us,41.9455556,-70.9475000
South Bridgton,ME,us,43.9913889,-70.7086111
South Bristol,ME,us,43.8638889,-69.5616667
South Britain,CT,us,41.4708333,-73.2519444
South Brookline,NH,us,42.7155556,-71.6616667
South Brooksville,ME,us,44.3416667,-68.7397222
South Burlington,VT,us,44.4669444,-73.1713889
South Buxton,ME,us,43.6205556,-70.4791667
South Byfield,MA,us,42.7486111,-70.9041667
South Cabot,VT,us,44.3675000,-72.2761111
South Cambridge,VT,us,44.6100000,-72.8108333
South Canaan,CT,us,41.9616667,-73.3338889
South Carver,MA,us,41.8405556,-70.7472222
South Casco,ME,us,43.9147222,-70.5183333
South Chaplin,CT,us,41.7766667,-72.1316667
South Charlestown,NH,us,43.1794444,-72.4377778
South Charlton,MA,us,42.0980556,-71.9250000
South Chatham,MA,us,41.6791667,-70.0250000
South Chatham,NH,us,44.1011111,-71.0075000
South Chelmsford,MA,us,42.5708333,-71.3763889
South China,ME,us,44.3955556,-69.5716667
South Commons,MA,us,42.2369444,-70.9875000
South Conway,NH,us,43.9630556,-71.0230556
South Corinth,ME,us,44.9688889,-68.9744444
South Corinth,VT,us,44.0161111,-72.2330556
South Cornish,NH,us,43.4502778,-72.3100000
South Coventry,CT,us,41.7700000,-72.3055556
South Cushing,ME,us,43.9944444,-69.2811111
South Danbury,NH,us,43.4838889,-71.8875000
South Danville,NH,us,42.9011111,-71.1266667
South Dartmouth,MA,us,41.5916667,-70.9416667
South Deer Isle,ME,us,44.1938889,-68.6630556
South Deerfield,MA,us,42.4772222,-72.6083333
South Deerfield,NH,us,43.0958333,-71.2683333
South Dennis,MA,us,41.6894444,-70.1569444
South Dorset,VT,us,43.2225000,-73.0738889
South Dover,ME,us,45.1433333,-69.1383333
South Dresden,ME,us,44.0491667,-69.7725000
South Durham,ME,us,43.9419444,-70.0747222
South Duxbury,MA,us,42.0230556,-70.6833333
South Duxbury,VT,us,44.2486111,-72.7869444
South Easton,MA,us,42.0472222,-71.0819444
South Effingham,ME,us,43.7019444,-70.9822222
South Effingham,NH,us,43.7011111,-70.9838889
South Egremont,MA,us,42.1605556,-73.4166667
South Eliot,ME,us,43.1080556,-70.7780556
South Ellsworth,CT,us,41.8188889,-73.4297222
South End,CT,us,41.0397222,-73.5375000
South End,MA,us,42.0958333,-72.5833333
South End,VT,us,43.3172222,-72.9930556
South Essex,MA,us,42.6291667,-70.7694444
South Exeter,ME,us,44.9438889,-69.1388889
South Factory Village,MA,us,42.0722222,-72.3277778
South Farms,CT,us,41.5541667,-72.6433333
South Ferry,RI,us,41.4922222,-71.4216667
South Fitchburg,MA,us,42.5644444,-71.7833333
South Foster,RI,us,41.8227778,-71.7041667
South Foxboro,MA,us,42.0366667,-71.2708333
South Franklin,VT,us,44.9113889,-72.8666667
South Freeport,ME,us,43.8197222,-70.1100000
South Gardiner,ME,us,44.1800000,-69.7572222
South Gardner,MA,us,42.5583333,-71.9791667
South Georgetown,MA,us,42.7097222,-70.9916667
South Glastonbury,CT,us,41.6669444,-72.5972222
South Gorham,ME,us,43.6411111,-70.4205556
South Gouldsboro,ME,us,44.4297222,-68.1080556
South Grafton Street,MA,us,42.2402778,-71.7541667
South Gray,ME,us,43.8486111,-70.3222222
South Groveland,MA,us,42.7402778,-71.0455556
South Hadley,MA,us,42.2583333,-72.5750000
South Hadley Falls,MA,us,42.2166667,-72.6000000
South Halifax,MA,us,41.9555556,-70.8666667
South Hamilton,MA,us,42.6069444,-70.8791667
South Hampton,NH,us,42.8808333,-70.9630556
South Hancock,ME,us,44.5005556,-68.2555556
South Hanover,MA,us,42.0972222,-70.8500000
South Hanson,MA,us,42.0430556,-70.8805556
South Harpswell,ME,us,43.7416667,-70.0150000
South Harwich,MA,us,41.6750000,-70.0444444
South Hawley,MA,us,42.5463889,-72.9050000
South Hemlock,NH,us,43.2030556,-72.3680556
South Hero,VT,us,44.6452778,-73.3027778
South Hinesburg,VT,us,44.2922222,-73.0702778
South Hingham,MA,us,42.1958333,-70.8750000
South Hiram,ME,us,43.8127778,-70.8780556
South Hollis,ME,us,43.5697222,-70.6333333
South Hooksett,NH,us,43.0263889,-71.4358333
South Hope,ME,us,44.2144444,-69.1922222
South Hopkinton,RI,us,41.4119444,-71.7591667
South Jefferson,ME,us,44.1638889,-69.5475000
South Keene,NH,us,42.9169444,-72.2455556
South Kent,CT,us,41.6794444,-73.4711111
South Killingly,CT,us,41.7911111,-71.8336111
South Kingston,NH,us,42.8805556,-71.0819444
South Kirby,VT,us,44.4702778,-71.9027778
South Lagrange,ME,us,45.1161111,-68.8155556
South Lancaster,MA,us,42.4444444,-71.6875000
South Lancaster,NH,us,44.4586111,-71.6458333
South Lebanon,ME,us,43.3375000,-70.9427778
South Lee,MA,us,42.2777778,-73.2777778
South Lee,NH,us,43.0986111,-71.0422222
South Leeds,ME,us,44.2533333,-70.1313889
South Levant,ME,us,44.8575000,-69.0111111
South Lewiston,ME,us,44.0655556,-70.1430556
South Liberty,ME,us,44.3233333,-69.3594444
South Limington,ME,us,43.7086111,-70.7000000
South Lincoln,ME,us,45.3344444,-68.5822222
South Lincoln,MA,us,42.4138889,-71.3263889
South Lincoln,VT,us,44.0713889,-72.9730556
South Livermore,ME,us,44.3683333,-70.2055556
South Londonderry,VT,us,43.1927778,-72.8147222
South Lowell,MA,us,42.6194444,-71.2875000
South Lubec,ME,us,44.8241667,-66.9933333
South Lunenburg,VT,us,44.4291667,-71.6797222
South Lyme,CT,us,41.3052778,-72.2588889
South Lyndeborough,NH,us,42.8800000,-71.7841667
South Lynnfield,MA,us,42.5166667,-71.0019444
South Mashpee,MA,us,41.5825000,-70.4775000
South Meadow Village,MA,us,41.8938889,-70.7513889
South Meriden,CT,us,41.5161111,-72.8341667
South Merrimack,NH,us,42.8047222,-71.5555556
South Middleboro,MA,us,41.8241667,-70.8280556
South Middleton,MA,us,42.5708333,-71.0291667
South Milford,MA,us,42.1027778,-71.5047222
South Milford,NH,us,42.8244444,-71.6608333
South Monmouth,ME,us,44.1816667,-69.9930556
South Monson,MA,us,42.0916667,-72.3111111
South Montville,ME,us,44.3744444,-69.2675000
South Naples,ME,us,43.9275000,-70.6141667
South Natick,MA,us,42.2736111,-71.3166667
South Newburgh,ME,us,44.6897222,-69.0122222
South Newbury,NH,us,43.2955556,-71.9972222
South Newbury,VT,us,44.0461111,-72.0852778
South Newcastle,ME,us,44.0030556,-69.6127778
South Newfane,VT,us,42.9380556,-72.7058333
South Newington,NH,us,43.0669444,-70.8311111
South Newport,VT,us,44.8802778,-72.3361111
South Norfolk,CT,us,41.9230556,-73.2077778
South Northfield,VT,us,44.1152778,-72.6547222
South Norwalk,CT,us,41.0936111,-73.4191667
South Orland,ME,us,44.5066667,-68.7594444
South Orleans,MA,us,41.7505556,-69.9916667
South Orrington,ME,us,44.6933333,-68.8177778
South Paris,ME,us,44.2236111,-70.5138889
South Parsonsfield,ME,us,43.6958333,-70.9002778
South Peabody,MA,us,42.5097222,-70.9500000
South Peacham,VT,us,44.3147222,-72.1663889
South Penobscot,ME,us,44.4508333,-68.7030556
South Pepperell,MA,us,42.6416667,-71.6055556
South Pocasset,MA,us,41.6750000,-70.6091667
South Poland,ME,us,44.0227778,-70.3652778
South Pomfret,VT,us,43.6650000,-72.5400000
South Pond,MA,us,41.9069444,-70.6416667
South Portland,ME,us,43.6413889,-70.2413889
South Portland Gardens,ME,us,43.6388889,-70.3158333
South Portsmouth,RI,us,41.5447222,-71.2616667
South Poultney,VT,us,43.4755556,-73.2363889
South Princeton,ME,us,45.1494444,-67.5008333
South Quabbin Villa,MA,us,42.2788889,-72.3783333
South Quarter,MA,us,42.1416667,-72.8625000
South Quincy,MA,us,42.2388889,-71.0083333
South Randolph,VT,us,43.8947222,-72.5766667
South Rangeley,ME,us,44.9375000,-70.7511111
South Reading,VT,us,43.4741667,-72.5897222
South Rehoboth,MA,us,41.8041667,-71.2825000
South Richford,VT,us,44.9341667,-72.6522222
South Robbinston,ME,us,45.0572222,-67.1205556
South Row,MA,us,42.6333333,-71.7036111
South Royalston,MA,us,42.6305556,-72.1477778
South Royalton,VT,us,43.8208333,-72.5216667
South Rumford,ME,us,44.5258333,-70.5347222
South Ryegate,VT,us,44.1883333,-72.1413889
South Salem,MA,us,42.5111111,-70.8930556
South Sandisfield,MA,us,42.0683333,-73.1600000
South Sanford,ME,us,43.4111111,-70.7430556
South Seabrook,NH,us,42.8713889,-70.8569444
South Sebec,ME,us,45.2080556,-69.0841667
South Seekonk,MA,us,41.7888889,-71.3194444
South Shaftsbury,VT,us,42.9463889,-73.2111111
South Sherborn,MA,us,42.2236111,-71.3555556
South Sherburne,VT,us,43.6052778,-72.7527778
South Shrewsbury,MA,us,42.2763889,-71.7166667
South Side,ME,us,43.1344444,-70.6805556
South Solon,ME,us,44.9130556,-69.7788889
South Spencer,MA,us,42.2186111,-72.0152778
South Springfield,ME,us,45.3661111,-68.0963889
South Starksboro,VT,us,44.1625000,-73.0141667
South Stoddard,NH,us,43.0400000,-72.0722222
South Stoughton,MA,us,42.1152778,-71.0805556
South Strafford,VT,us,43.8352778,-72.3666667
South Strong,ME,us,44.7669444,-70.2100000
South Sudbury,MA,us,42.3625000,-71.4138889
South Surry,ME,us,44.4125000,-68.4627778
South Sutton,MA,us,42.1000000,-71.7125000
South Sutton,NH,us,43.3200000,-71.9347222
South Swansea,MA,us,41.7180556,-71.2041667
South Tamworth,NH,us,43.8247222,-71.3036111
South Thomaston,ME,us,44.0513889,-69.1283333
South Trescott,ME,us,44.7691667,-67.0747222
South Truro,MA,us,41.9686111,-69.0708333
South Tunbridge,VT,us,43.8552778,-72.5033333
South Turner,ME,us,44.2125000,-70.2358333
South Union,ME,us,44.1969444,-69.2641667
South Vassalboro,ME,us,44.3850000,-69.6155556
South Vernon,VT,us,42.7275000,-72.4650000
South Vershire,VT,us,43.9222222,-72.3172222
South Village,MA,us,42.6666667,-71.8250000
South Walden,VT,us,44.4744444,-72.2902778
South Waldoboro,ME,us,44.0413889,-69.3302778
South Wallingford,VT,us,43.4127778,-72.9930556
South Walpole,MA,us,42.1041667,-71.2616667
South Wardsboro,VT,us,43.0113889,-72.7838889
South Wareham,MA,us,41.7722222,-70.7500000
South Warren,ME,us,44.0755556,-69.2233333
South Washington,VT,us,44.0280556,-72.4133333
South Waterford,ME,us,44.1663889,-70.7172222
South Weare,NH,us,43.0561111,-71.7147222
South Wellfleet,MA,us,41.9180556,-69.9958333
South Wendell,MA,us,42.5208333,-72.3916667
South West Bend,ME,us,43.9805556,-70.1261111
South Westport,MA,us,41.5708333,-71.0583333
South Wethersfield,CT,us,41.6902778,-72.6561111
South Weymouth,MA,us,42.1750000,-70.9500000
South Williamstown,MA,us,42.6605556,-73.2419444
South Willington,CT,us,41.8552778,-72.3019444
South Wilmington,MA,us,42.5152778,-71.1569444
South Wilton,CT,us,41.1680556,-73.4166667
South Windham,CT,us,41.6794444,-72.1708333
South Windham,ME,us,43.7361111,-70.4241667
South Windham,VT,us,43.1280556,-72.7116667
South Windsor,CT,us,41.8488889,-72.5722222
South Windsor,ME,us,44.2791667,-69.5991667
South Wolfeboro,NH,us,43.5613889,-71.1777778
South Woodbury,VT,us,44.4150000,-72.4219444
South Woodstock,CT,us,41.9388889,-71.9600000
South Woodstock,ME,us,44.3547222,-70.5577778
South Woodstock,VT,us,43.5655556,-72.5327778
South Woodville,ME,us,45.4847222,-68.4833333
South Worcester,MA,us,42.2436111,-71.8138889
South Worthington,MA,us,42.3436111,-72.8902778
South Yarmouth,MA,us,41.6666667,-70.1852778
Southampton,MA,us,42.2291667,-72.7305556
Southborough,MA,us,42.3055556,-71.5250000
Southbridge,MA,us,42.0750000,-72.0338889
Southbury,CT,us,41.4813889,-73.2136111
Southfield,MA,us,42.1013889,-73.2333333
Southford,CT,us,41.4644444,-73.1622222
Southington,CT,us,41.5963889,-72.8780556
Southport,CT,us,41.1363889,-73.2838889
Southport,ME,us,43.8408333,-69.6591667
Southville,MA,us,42.2666667,-71.5369444
Southwest Harbor,ME,us,44.2797222,-68.3255556
Southwick,MA,us,42.0547222,-72.7708333
Southwood Acres,CT,us,41.9625000,-72.5719444
Spang Mills,ME,us,43.4788889,-70.6358333
Spaulding,ME,us,46.8780556,-68.2405556
Spears Corner,ME,us,44.2044444,-69.8838889
Spencer,MA,us,42.2438889,-71.9927778
Spencers Corner,RI,us,41.6572222,-71.5272222
Spindleville,MA,us,42.1147222,-71.5300000
Split Hill,ME,us,44.8269444,-67.0433333
Spofford,NH,us,42.9069444,-72.4200000
Spooners Mill,ME,us,45.0075000,-69.2675000
Spoonerville,VT,us,43.3119444,-72.5469444
Spoonville,CT,us,41.8961111,-72.7450000
Sprague City,ME,us,43.6261111,-70.8400000
Sprague Corner,ME,us,44.0683333,-69.4416667
Sprague Mill,ME,us,44.1938889,-70.1161111
Spragues Mill,ME,us,44.9119444,-69.2488889
Spragueville,ME,us,46.6272222,-68.0130556
Spragueville,NH,us,42.8963889,-72.2638889
Spragueville,RI,us,41.8905556,-71.5416667
Spring Glen,CT,us,41.3633333,-72.9091667
Spring Green,RI,us,41.7400000,-71.4122222
Spring Grove,RI,us,41.9130556,-71.6530556
Spring Haven,NH,us,43.5552778,-71.3183333
Spring Hill,CT,us,41.7869444,-72.2244444
Spring Hill,MA,us,42.3883333,-71.1097222
Spring Lake,ME,us,45.2300000,-70.2850000
Spring Lake,RI,us,41.6797222,-71.5763889
Spring Lake Landing,ME,us,45.2508333,-70.2236111
Spring Village,CT,us,41.9194444,-72.6169444
Springdale,CT,us,41.0877778,-73.5247222
Springdale,MA,us,42.1344444,-72.7230556
Springfield,ME,us,45.3961111,-68.1361111
Springfield,MA,us,42.1013889,-72.5902778
Springfield,NH,us,43.4950000,-72.0338889
Springfield,VT,us,43.2983333,-72.4827778
Springfield Hill,MA,us,42.1216667,-72.7111111
Springfield Junction,NH,us,43.2502778,-72.4255556
Springhill Beach,MA,us,41.7555556,-70.4536111
Springvale,ME,us,43.4666667,-70.7941667
Spruce Corner,MA,us,42.5022222,-72.8472222
Spruce Head,ME,us,44.0113889,-69.1333333
Spruce Shores,ME,us,43.8280556,-69.5961111
Spruceworld,ME,us,43.8416667,-69.6208333
Spurrs Corner,ME,us,44.0563889,-70.5566667
Squag City,NH,us,43.5161111,-72.3719444
Squam,MA,us,41.3166667,-69.9916667
Squantum,MA,us,42.2958333,-71.0125000
Squantum,NH,us,42.7905556,-71.9861111
Squapan,ME,us,46.5630556,-68.3786111
Squibnocket,MA,us,41.3069444,-70.7750000
Stacy Crossroads,VT,us,43.7550000,-73.3100000
Stacyville,ME,us,45.8636111,-68.5058333
Stafford,CT,us,41.9847222,-72.2894444
Stafford Springs,CT,us,41.9541667,-72.3027778
Staffordville,CT,us,41.9938889,-72.2591667
Stamford,CT,us,41.0533333,-73.5391667
Stamford,VT,us,42.7561111,-73.0683333
Standish,ME,us,43.7358333,-70.5525000
Standish,MA,us,42.1069444,-70.7555556
Stanley,MA,us,42.0033333,-70.9819444
Stannard,VT,us,44.5422222,-72.2147222
Stanwich,CT,us,41.1194444,-73.6197222
Stanwood Park,ME,us,43.6197222,-70.2700000
Staples Corner,MA,us,41.8611111,-70.9388889
Staples Shore,MA,us,41.8527778,-70.9250000
Starbird Corner,ME,us,44.0838889,-69.9841667
Starbirds,ME,us,45.1358333,-69.2347222
Starboard,ME,us,44.6108333,-67.3972222
Stark,NH,us,44.6013889,-71.4250000
Starks,ME,us,44.7305556,-69.9666667
Starksboro,VT,us,44.2272222,-73.0577778
Starr Farm Beach,VT,us,44.5102778,-73.2738889
Starr King,NH,us,44.4013889,-71.4430556
State Landing,NH,us,43.7261111,-71.3744444
State Line,MA,us,42.3477778,-73.4097222
State Line,NH,us,42.7180556,-72.0838889
State Road,ME,us,46.7311111,-68.1527778
Steadman Landing,ME,us,45.2594444,-69.2052778
Stearnsville,MA,us,42.4402778,-73.3000000
Steeles Corners,MA,us,42.6605556,-73.2416667
Steep Brook,MA,us,41.7416667,-71.1291667
Steep Falls,ME,us,43.7938889,-70.6530556
Steep Landing,ME,us,44.7880556,-68.1675000
Stephensons Landing,ME,us,45.7008333,-68.9791667
Stepney,CT,us,41.3038889,-73.2547222
Sterling,CT,us,41.7075000,-71.8291667
Sterling,MA,us,42.4375000,-71.7611111
Sterling Camp Grounds,MA,us,42.4069444,-71.7625000
Sterling City,CT,us,41.3836111,-72.3397222
Sterling Junction,MA,us,42.4041667,-71.7708333
Stetson,ME,us,44.8916667,-69.1433333
Stetson Corner,CT,us,41.7861111,-72.0080556
Steuben,ME,us,44.5105556,-67.9658333
Stevens,VT,us,44.5980556,-71.5611111
Stevens Corner,ME,us,44.2805556,-69.0461111
Stevens Corner,MA,us,42.3994444,-73.3316667
Stevens Crossing,MA,us,42.6922222,-71.1111111
Stevens Mill,ME,us,44.0877778,-70.2625000
Stevens Mills,VT,us,44.9952778,-72.6144444
Stevenson,CT,us,41.3830556,-73.1850000
Stevensville,ME,us,46.7961111,-67.8650000
Stevensville,VT,us,44.5050000,-72.8669444
Stewartstown,NH,us,45.0061111,-71.5083333
Stewartstown Hollow,NH,us,44.9486111,-71.4530556
Stewartville,MA,us,42.7111111,-72.6736111
Stickney Corner,ME,us,44.2452778,-69.3825000
Still River,MA,us,42.4916667,-71.6180556
Stillmans Corner,CT,us,41.5625000,-72.8647222
Stillmanville,RI,us,41.3913889,-71.8233333
Stillwater,ME,us,44.9083333,-68.6869444
Stillwater,NH,us,44.1186111,-71.4700000
Stillwater,RI,us,41.9077778,-71.5230556
Stillwater Avenue,ME,us,44.8405556,-68.7450000
Stinson Lake,NH,us,43.8611111,-71.8088889
Stockbridge,MA,us,42.2875000,-73.3208333
Stockbridge,VT,us,43.7861111,-72.7541667
Stockbridge Corner,NH,us,43.6358333,-71.2033333
Stockbridge Corners,NH,us,43.4141667,-71.2030556
Stocker Acres,VT,us,43.1277778,-72.8744444
Stockholm,ME,us,47.0422222,-68.1400000
Stockton Springs,ME,us,44.4894444,-68.8575000
Stoddard,NH,us,43.0786111,-72.1150000
Stoneham,MA,us,42.4800000,-71.1000000
Stones Corner,ME,us,44.5025000,-70.1788889
Stoneville,MA,us,42.5958333,-72.3833333
Stonington,CT,us,41.3358333,-71.9063889
Stonington,ME,us,44.1561111,-68.6672222
Stony Beach,MA,us,42.3069444,-70.9022222
Stony Creek,CT,us,41.2644444,-72.7466667
Stonybrook Village,MA,us,42.2522222,-71.1430556
Storers Corner,ME,us,45.1313889,-68.8913889
Storrs,CT,us,41.8083333,-72.2500000
Stoughton,MA,us,42.1250000,-71.1027778
Stoughton Junction,MA,us,42.0972222,-71.0963889
Stover Corner,ME,us,44.4052778,-68.7466667
Stovers Corner,ME,us,44.3300000,-69.2616667
Stow,ME,us,44.1605556,-70.9855556
Stow,MA,us,42.4369444,-71.5061111
